Date,PCH,1D_PCH
03/17/2010,-1.09890,0.00000
03/18/2010,0.00000,-0.74074
03/19/2010,-0.74074,-0.74627
03/22/2010,-0.74627,0.37594
03/23/2010,0.37594,3.37079
03/24/2010,3.37079,1.81159
03/25/2010,1.81159,0.35587
03/26/2010,0.35587,0.70922
03/29/2010,0.70922,-0.70423
03/30/2010,-0.70423,0.00000
03/31/2010,0.00000,0.70922
04/01/2010,0.70922,0.35211
04/02/2010,0.35211,-0.70175
04/05/2010,-0.70175,0.35336
04/06/2010,0.35336,-0.35211
04/07/2010,-0.35211,-0.35336
04/08/2010,-0.35336,0.00000
04/09/2010,0.00000,-0.70922
04/12/2010,-0.70922,-1.07143
04/13/2010,-1.07143,1.44404
04/14/2010,1.44404,0.35587
04/15/2010,0.35587,-0.35461
04/16/2010,-0.35461,0.35587
04/19/2010,0.35587,-1.77305
04/20/2010,-1.77305,-1.08303
04/21/2010,-1.08303,-0.36496
04/22/2010,-0.36496,0.36630
04/23/2010,0.36630,0.00000
04/26/2010,0.00000,-2.18978
04/27/2010,-2.18978,3.35821
04/28/2010,3.35821,-0.72202
04/29/2010,-0.72202,-1.09091
04/30/2010,-1.09091,0.00000
05/03/2010,0.00000,-1.83824
05/04/2010,-1.83824,1.12360
05/05/2010,1.12360,-1.48148
05/06/2010,-1.48148,-1.50376
05/07/2010,-1.50376,3.05344
05/10/2010,3.05344,0.37037
05/11/2010,0.37037,-1.47601
05/12/2010,-1.47601,0.37453
05/13/2010,0.37453,-1.11940
05/14/2010,-1.11940,0.37736
05/17/2010,0.37736,-1.50376
05/18/2010,-1.50376,-2.29008
05/19/2010,-2.29008,-2.73438
05/20/2010,-2.73438,-2.00803
05/21/2010,-2.00803,0.81967
05/24/2010,0.81967,-3.65854
05/25/2010,-3.65854,0.84388
05/26/2010,0.84388,3.34728
05/27/2010,3.34728,3.23887
05/28/2010,3.23887,.
05/31/2010,.,.
06/01/2010,.,0.79681
06/02/2010,0.79681,1.58103
06/03/2010,1.58103,-3.50195
06/04/2010,-3.50195,-2.01613
06/07/2010,-2.01613,0.41152
06/08/2010,0.41152,0.81967
06/09/2010,0.81967,3.25203
06/10/2010,3.25203,-1.96850
06/11/2010,-1.96850,0.80321
06/14/2010,0.80321,0.79681
06/15/2010,0.79681,-0.39526
06/16/2010,-0.39526,-1.19048
06/17/2010,-1.19048,0.40161
06/18/2010,0.40161,0.80000
06/21/2010,0.80000,-1.98413
06/22/2010,-1.98413,0.00000
06/23/2010,0.00000,0.00000
06/24/2010,0.00000,0.00000
06/25/2010,0.00000,-1.61943
06/28/2010,-1.61943,-2.88066
06/29/2010,-2.88066,0.00000
06/30/2010,0.00000,-1.27119
07/01/2010,-1.27119,1.71674
07/02/2010,1.71674,.
07/05/2010,.,.
07/06/2010,.,1.71674
07/07/2010,1.71674,1.68776
07/08/2010,1.68776,1.24481
07/09/2010,1.24481,-0.40984
07/12/2010,-0.40984,2.05761
07/13/2010,2.05761,-1.20968
07/14/2010,-1.20968,-2.44898
07/15/2010,-2.44898,-1.67364
07/16/2010,-1.67364,1.27660
07/19/2010,1.27660,-0.42017
07/20/2010,-0.42017,-2.10970
07/21/2010,-2.10970,1.72414
07/22/2010,1.72414,2.54237
07/23/2010,2.54237,-0.41322
07/26/2010,-0.41322,0.82988
07/27/2010,0.82988,-0.41152
07/28/2010,-0.41152,0.82645
07/29/2010,0.82645,-2.04918
07/30/2010,-2.04918,1.67364
08/02/2010,1.67364,-0.82305
08/03/2010,-0.82305,0.41494
08/04/2010,0.41494,-0.41322
08/05/2010,-0.41322,-2.07469
08/06/2010,-2.07469,-1.69492
08/09/2010,-1.69492,-2.15517
08/10/2010,-2.15517,-3.96476
08/11/2010,-3.96476,0.45872
08/12/2010,0.45872,-2.28311
08/13/2010,-2.28311,-3.27103
08/16/2010,-3.27103,2.41546
08/17/2010,2.41546,0.47170
08/18/2010,0.47170,-1.87793
08/19/2010,-1.87793,1.91388
08/20/2010,1.91388,-0.93897
08/23/2010,-0.93897,-5.21327
08/24/2010,-5.21327,0.50000
08/25/2010,0.50000,-0.99502
08/26/2010,-0.99502,5.52764
08/27/2010,5.52764,-2.85714
08/30/2010,-2.85714,-1.96078
08/31/2010,-1.96078,4.00000
09/01/2010,4.00000,2.40385
09/02/2010,2.40385,3.28638
09/03/2010,3.28638,.
09/06/2010,.,.
09/07/2010,.,0.94340
09/08/2010,0.94340,2.80374
09/09/2010,2.80374,1.36364
09/10/2010,1.36364,-0.89686
09/13/2010,-0.89686,-1.35747
09/14/2010,-1.35747,2.75229
09/15/2010,2.75229,2.23214
09/16/2010,2.23214,-0.87336
09/17/2010,-0.87336,-0.88106
09/20/2010,-0.88106,-3.11111
09/21/2010,-3.11111,-2.75229
09/22/2010,-2.75229,-0.47170
09/23/2010,-0.47170,2.84360
09/24/2010,2.84360,-3.22581
09/27/2010,-3.22581,0.47619
09/28/2010,0.47619,-1.42180
09/29/2010,-1.42180,1.44231
09/30/2010,1.44231,0.47393
10/01/2010,0.47393,-1.41509
10/04/2010,-1.41509,0.00000
10/05/2010,0.00000,-2.87081
10/06/2010,-2.87081,0.98522
10/07/2010,0.98522,0.48780
10/08/2010,0.48780,.
10/11/2010,.,.
10/12/2010,.,0.96618
10/13/2010,0.96618,2.39234
10/14/2010,2.39234,3.73832
10/15/2010,3.73832,-3.60360
10/18/2010,-3.60360,-0.46729
10/19/2010,-0.46729,1.40845
10/20/2010,1.40845,1.85185
10/21/2010,1.85185,1.81818
10/22/2010,1.81818,-0.89286
10/25/2010,-0.89286,2.25225
10/26/2010,2.25225,3.52423
10/27/2010,3.52423,-1.27660
10/28/2010,-1.27660,-1.29310
10/29/2010,-1.29310,1.31004
11/01/2010,1.31004,-1.29310
11/02/2010,-1.29310,1.74672
11/03/2010,1.74672,-5.57940
11/04/2010,-5.57940,0.00000
11/05/2010,0.00000,-0.45455
11/08/2010,-0.45455,3.19635
11/09/2010,3.19635,-2.21239
11/10/2010,-2.21239,.
11/11/2010,.,.
11/12/2010,.,6.22222
11/15/2010,6.22222,-2.09205
11/16/2010,-2.09205,2.13675
11/17/2010,2.13675,-0.41841
11/18/2010,-0.41841,-0.84034
11/19/2010,-0.84034,-2.11864
11/22/2010,-2.11864,0.43290
11/23/2010,0.43290,3.44828
11/24/2010,3.44828,.
11/25/2010,.,.
11/26/2010,.,-1.69492
11/29/2010,-1.69492,1.72414
11/30/2010,1.72414,3.38983
12/01/2010,3.38983,0.81967
12/02/2010,0.81967,3.25203
12/03/2010,3.25203,-0.39370
12/06/2010,-0.39370,3.16206
12/07/2010,3.16206,0.76628
12/08/2010,0.76628,-1.52091
12/09/2010,-1.52091,3.47490
12/10/2010,3.47490,0.00000
12/13/2010,0.00000,5.59701
12/14/2010,5.59701,0.70671
12/15/2010,0.70671,-1.40351
12/16/2010,-1.40351,-3.20285
12/17/2010,-3.20285,0.73529
12/20/2010,0.73529,-0.72993
12/21/2010,-0.72993,-0.36765
12/22/2010,-0.36765,1.10701
12/23/2010,1.10701,.
12/24/2010,.,.
12/27/2010,.,3.77358
12/28/2010,3.77358,-1.45455
12/29/2010,-1.45455,0.36900
12/30/2010,0.36900,-1.10294
12/31/2010,-1.10294,2.23048
01/03/2011,2.23048,-0.72727
01/04/2011,-0.72727,2.19780
01/05/2011,2.19780,-1.07527
01/06/2011,-1.07527,-0.72464
01/07/2011,-0.72464,-0.36496
01/10/2011,-0.36496,1.46520
01/11/2011,1.46520,0.72202
01/12/2011,0.72202,-1.43369
01/13/2011,-1.43369,0.36364
01/14/2011,0.36364,.
01/17/2011,.,.
01/18/2011,.,-0.71685
01/19/2011,-0.71685,1.80505
01/20/2011,1.80505,-0.35461
01/21/2011,-0.35461,-1.06762
01/24/2011,-1.06762,-1.79856
01/25/2011,-1.79856,3.66300
01/26/2011,3.66300,0.00000
01/27/2011,0.00000,-0.35336
01/28/2011,-0.35336,0.70922
01/31/2011,0.70922,1.05634
02/01/2011,1.05634,-0.69686
02/02/2011,-0.69686,0.70175
02/03/2011,0.70175,1.39373
02/04/2011,1.39373,-0.34364
02/07/2011,-0.34364,-0.34483
02/08/2011,-0.34483,-1.73010
02/09/2011,-1.73010,0.35211
02/10/2011,0.35211,-2.10526
02/11/2011,-2.10526,-1.43369
02/14/2011,-1.43369,0.72727
02/15/2011,0.72727,-0.36101
02/16/2011,-0.36101,0.72464
02/17/2011,0.72464,1.07914
02/18/2011,1.07914,.
02/21/2011,.,.
02/22/2011,.,1.10294
02/23/2011,1.10294,-0.72727
02/24/2011,-0.72727,-1.09890
02/25/2011,-1.09890,1.11111
02/28/2011,1.11111,0.73260
03/01/2011,0.73260,0.72727
03/02/2011,0.72727,0.72202
03/03/2011,0.72202,0.71685
03/04/2011,0.71685,0.00000
03/07/2011,0.00000,0.71174
03/08/2011,0.71174,-1.76678
03/09/2011,-1.76678,-2.15827
03/10/2011,-2.15827,1.47059
03/11/2011,1.47059,-0.36232
03/14/2011,-0.36232,-1.81818
03/15/2011,-1.81818,-2.22222
03/16/2011,-2.22222,0.37879
03/17/2011,0.37879,0.75472
03/18/2011,0.75472,0.00000
03/21/2011,0.00000,-0.37453
03/22/2011,-0.37453,0.37594
03/23/2011,0.37594,1.12360
03/24/2011,1.12360,-1.11111
03/25/2011,-1.11111,-0.37453
03/28/2011,-0.37453,1.12782
03/29/2011,1.12782,-0.74349
03/30/2011,-0.74349,0.00000
03/31/2011,0.00000,-0.37453
04/01/2011,-0.37453,0.75188
04/04/2011,0.75188,-0.74627
04/05/2011,-0.74627,1.87970
04/06/2011,1.87970,2.21402
04/07/2011,2.21402,-0.36101
04/08/2011,-0.36101,-0.72464
04/11/2011,-0.72464,0.36496
04/12/2011,0.36496,-0.36364
04/13/2011,-0.36364,0.00000
04/14/2011,0.00000,-0.72993
04/15/2011,-0.72993,-0.36765
04/18/2011,-0.36765,0.00000
04/19/2011,0.00000,1.10701
04/20/2011,1.10701,0.00000
04/21/2011,0.00000,.
04/22/2011,.,.
04/25/2011,.,-1.10294
04/26/2011,-1.10294,1.85874
04/27/2011,1.85874,-0.72993
04/28/2011,-0.72993,-0.36765
04/29/2011,-0.36765,-0.36900
05/02/2011,-0.36900,-1.11111
05/03/2011,-1.11111,-0.74906
05/04/2011,-0.74906,-1.88679
05/05/2011,-1.88679,0.76923
05/06/2011,0.76923,-0.76336
05/09/2011,-0.76336,1.53846
05/10/2011,1.53846,-0.37879
05/11/2011,-0.37879,0.76046
05/12/2011,0.76046,-1.50943
05/13/2011,-1.50943,0.00000
05/16/2011,0.00000,-1.53257
05/17/2011,-1.53257,1.16732
05/18/2011,1.16732,0.76923
05/19/2011,0.76923,-0.76336
05/20/2011,-0.76336,-0.76923
05/23/2011,-0.76923,-0.77519
05/24/2011,-0.77519,1.17188
05/25/2011,1.17188,0.00000
05/26/2011,0.00000,0.00000
05/27/2011,0.00000,.
05/30/2011,.,.
05/31/2011,.,-3.07692
06/01/2011,-3.07692,2.77778
06/02/2011,2.77778,-0.77220
06/03/2011,-0.77220,0.38911
06/06/2011,0.38911,1.55039
06/07/2011,1.55039,-1.14504
06/08/2011,-1.14504,-0.38610
06/09/2011,-0.38610,0.00000
06/10/2011,0.00000,0.77519
06/13/2011,0.77519,2.30769
06/14/2011,2.30769,-2.25564
06/15/2011,-2.25564,-1.92308
06/16/2011,-1.92308,0.39216
06/17/2011,0.39216,1.17188
06/20/2011,1.17188,0.00000
06/21/2011,0.00000,1.15830
06/22/2011,1.15830,-1.52672
06/23/2011,-1.52672,-1.93798
06/24/2011,-1.93798,0.39526
06/27/2011,0.39526,1.18110
06/28/2011,1.18110,3.89105
06/29/2011,3.89105,2.24719
06/30/2011,2.24719,-0.36630
07/01/2011,-0.36630,.
07/04/2011,.,.
07/05/2011,.,-1.10294
07/06/2011,-1.10294,-0.37175
07/07/2011,-0.37175,-1.86567
07/08/2011,-1.86567,-2.28137
07/11/2011,-2.28137,-0.77821
07/12/2011,-0.77821,0.00000
07/13/2011,0.00000,1.96078
07/14/2011,1.96078,-1.15385
07/15/2011,-1.15385,0.00000
07/18/2011,0.00000,-1.94553
07/19/2011,-1.94553,1.58730
07/20/2011,1.58730,2.73438
07/21/2011,2.73438,-1.52091
07/22/2011,-1.52091,0.77220
07/25/2011,0.77220,-1.14943
07/26/2011,-1.14943,-0.38760
07/27/2011,-0.38760,-0.38911
07/28/2011,-0.38911,-3.90625
07/29/2011,-3.90625,-2.84553
08/01/2011,-2.84553,-2.51046
08/02/2011,-2.51046,-0.85837
08/03/2011,-0.85837,-4.76190
08/04/2011,-4.76190,4.54545
08/05/2011,4.54545,-7.39130
08/08/2011,-7.39130,-5.63380
08/09/2011,-5.63380,-1.49254
08/10/2011,-1.49254,8.58586
08/11/2011,8.58586,-5.11628
08/12/2011,-5.11628,2.94118
08/15/2011,2.94118,-3.33333
08/16/2011,-3.33333,-2.46305
08/17/2011,-2.46305,-5.05051
08/18/2011,-5.05051,-0.53191
08/19/2011,-0.53191,0.53476
08/22/2011,0.53476,2.65957
08/23/2011,2.65957,6.73575
08/24/2011,6.73575,-2.42718
08/25/2011,-2.42718,-0.99502
08/26/2011,-0.99502,4.52261
08/29/2011,4.52261,-4.32692
08/30/2011,-4.32692,2.01005
08/31/2011,2.01005,-3.44828
09/01/2011,-3.44828,-7.14286
09/02/2011,-7.14286,.
09/05/2011,.,.
09/06/2011,.,3.95480
09/07/2011,3.95480,-1.63043
09/08/2011,-1.63043,-2.76243
09/09/2011,-2.76243,-1.70455
09/12/2011,-1.70455,3.46821
09/13/2011,3.46821,2.79330
09/14/2011,2.79330,2.17391
09/15/2011,2.17391,1.06383
09/16/2011,1.06383,-4.73684
09/19/2011,-4.73684,-2.20994
09/20/2011,-2.20994,-5.64972
09/21/2011,-5.64972,-8.98204
09/22/2011,-8.98204,5.92105
09/23/2011,5.92105,3.10559
09/26/2011,3.10559,5.42169
09/27/2011,5.42169,0.57143
09/28/2011,0.57143,-2.27273
09/29/2011,-2.27273,-2.90698
09/30/2011,-2.90698,-6.58683
10/03/2011,-6.58683,0.00000
10/04/2011,0.00000,7.05128
10/05/2011,7.05128,2.99401
10/06/2011,2.99401,4.65116
10/07/2011,4.65116,.
10/10/2011,.,.
10/11/2011,.,4.83871
10/12/2011,4.83871,-2.56410
10/13/2011,-2.56410,4.21053
10/14/2011,4.21053,-4.04040
10/17/2011,-4.04040,0.52632
10/18/2011,0.52632,-0.52356
10/19/2011,-0.52356,1.05263
10/20/2011,1.05263,0.52083
10/21/2011,0.52083,1.03627
10/24/2011,1.03627,-3.58974
10/25/2011,-3.58974,3.72340
10/26/2011,3.72340,8.20513
10/27/2011,8.20513,-2.36967
10/28/2011,-2.36967,-6.79612
10/31/2011,-6.79612,-7.29167
11/01/2011,-7.29167,1.12360
11/02/2011,1.12360,2.77778
11/03/2011,2.77778,-0.54054
11/04/2011,-0.54054,-2.71739
11/07/2011,-2.71739,3.35196
11/08/2011,3.35196,-4.86486
11/09/2011,-4.86486,2.27273
11/10/2011,2.27273,.
11/11/2011,.,.
11/14/2011,.,0.00000
11/15/2011,0.00000,-2.77778
11/16/2011,-2.77778,-3.42857
11/17/2011,-3.42857,1.77515
11/18/2011,1.77515,-1.16279
11/21/2011,-1.16279,-1.17647
11/22/2011,-1.17647,-2.97619
11/23/2011,-2.97619,.
11/24/2011,.,.
11/25/2011,.,1.18343
11/28/2011,1.18343,1.16959
11/29/2011,1.16959,5.78035
11/30/2011,5.78035,0.54645
12/01/2011,0.54645,-2.17391
12/02/2011,-2.17391,-1.66667
12/05/2011,-1.66667,3.38983
12/06/2011,3.38983,-2.73224
12/07/2011,-2.73224,-0.56180
12/08/2011,-0.56180,4.51977
12/09/2011,4.51977,-3.24324
12/12/2011,-3.24324,-3.91061
12/13/2011,-3.91061,-2.90698
12/14/2011,-2.90698,-0.59880
12/15/2011,-0.59880,-2.40964
12/16/2011,-2.40964,-2.46914
12/19/2011,-2.46914,6.32911
12/20/2011,6.32911,1.19048
12/21/2011,1.19048,-0.58824
12/22/2011,-0.58824,3.55030
12/23/2011,3.55030,.
12/26/2011,.,.
12/27/2011,.,-4.06977
12/28/2011,-4.06977,-1.21212
12/29/2011,-1.21212,0.61350
12/30/2011,0.61350,.
01/02/2012,.,.
01/03/2012,.,2.94118
01/04/2012,2.94118,0.00000
01/05/2012,0.00000,-1.14286
01/06/2012,-1.14286,-0.57803
01/09/2012,-0.57803,2.32558
01/10/2012,2.32558,-3.97727
01/11/2012,-3.97727,1.77515
01/12/2012,1.77515,-4.06977
01/13/2012,-4.06977,.
01/16/2012,.,.
01/17/2012,.,1.20482
01/18/2012,1.20482,4.16667
01/19/2012,4.16667,2.28571
01/20/2012,2.28571,2.23464
01/23/2012,2.23464,0.54645
01/24/2012,0.54645,-2.71739
01/25/2012,-2.71739,-2.79330
01/26/2012,-2.79330,-1.72414
01/27/2012,-1.72414,-3.50877
01/30/2012,-3.50877,-2.42424
01/31/2012,-2.42424,1.86335
02/01/2012,1.86335,-0.60976
02/02/2012,-0.60976,6.74847
02/03/2012,6.74847,-2.87356
02/06/2012,-2.87356,3.55030
02/07/2012,3.55030,-0.57143
02/08/2012,-0.57143,1.72414
02/09/2012,1.72414,-4.51977
02/10/2012,-4.51977,0.59172
02/13/2012,0.59172,-4.11765
02/14/2012,-4.11765,0.61350
02/15/2012,0.61350,3.65854
02/16/2012,3.65854,1.17647
02/17/2012,1.17647,.
02/20/2012,.,.
02/21/2012,.,-1.14943
02/22/2012,-1.14943,-2.32558
02/23/2012,-2.32558,-0.59524
02/24/2012,-0.59524,-2.99401
02/27/2012,-2.99401,1.23457
02/28/2012,1.23457,2.43902
02/29/2012,2.43902,2.97619
03/01/2012,2.97619,-1.15607
03/02/2012,-1.15607,-1.16959
03/05/2012,-1.16959,-1.77515
03/06/2012,-1.77515,1.20482
03/07/2012,1.20482,1.78571
03/08/2012,1.78571,0.00000
03/09/2012,0.00000,0.00000
03/12/2012,0.00000,4.67836
03/13/2012,4.67836,5.58659
03/14/2012,5.58659,1.58730
03/15/2012,1.58730,1.04167
03/16/2012,1.04167,3.09278
03/19/2012,3.09278,-1.50000
03/20/2012,-1.50000,-2.53807
03/21/2012,-2.53807,0.00000
03/22/2012,0.00000,-2.08333
03/23/2012,-2.08333,1.06383
03/26/2012,1.06383,-1.57895
03/27/2012,-1.57895,0.00000
03/28/2012,0.00000,-1.06952
03/29/2012,-1.06952,2.70270
03/30/2012,2.70270,-0.52632
04/02/2012,-0.52632,2.64550
04/03/2012,2.64550,-2.06186
04/04/2012,-2.06186,-3.15789
04/05/2012,-3.15789,-4.89130
04/06/2012,-4.89130,-0.57143
04/09/2012,-0.57143,-0.57471
04/10/2012,-0.57471,1.15607
04/11/2012,1.15607,2.28571
04/12/2012,2.28571,-2.23464
04/13/2012,-2.23464,-1.14286
04/16/2012,-1.14286,1.73410
04/17/2012,1.73410,-1.70455
04/18/2012,-1.70455,-1.15607
04/19/2012,-1.15607,-0.58480
04/20/2012,-0.58480,-0.58824
04/23/2012,-0.58824,2.36686
04/24/2012,2.36686,1.15607
04/25/2012,1.15607,-1.71429
04/26/2012,-1.71429,-1.16279
04/27/2012,-1.16279,-1.17647
04/30/2012,-1.17647,1.78571
05/01/2012,1.78571,-1.16959
05/02/2012,-1.16959,-0.59172
05/03/2012,-0.59172,-2.38095
05/04/2012,-2.38095,0.60976
05/07/2012,0.60976,-2.42424
05/08/2012,-2.42424,-0.62112
05/09/2012,-0.62112,1.25000
05/10/2012,1.25000,-3.08642
05/11/2012,-3.08642,-5.09554
05/14/2012,-5.09554,-1.34228
05/15/2012,-1.34228,-0.68027
05/16/2012,-0.68027,-5.47945
05/17/2012,-5.47945,0.72464
05/18/2012,0.72464,4.31655
05/21/2012,4.31655,2.75862
05/22/2012,2.75862,-2.68456
05/23/2012,-2.68456,2.06897
05/24/2012,2.06897,-2.02703
05/25/2012,-2.02703,.
05/28/2012,.,.
05/29/2012,.,-5.55556
05/30/2012,-5.55556,-2.94118
05/31/2012,-2.94118,-7.57576
06/01/2012,-7.57576,4.91803
06/04/2012,4.91803,3.12500
06/05/2012,3.12500,6.06061
06/06/2012,6.06061,-0.71429
06/07/2012,-0.71429,-1.43885
06/08/2012,-1.43885,-2.91971
06/11/2012,-2.91971,3.00752
06/12/2012,3.00752,-4.37956
06/13/2012,-4.37956,2.29008
06/14/2012,2.29008,-2.23881
06/15/2012,-2.23881,-0.76336
06/18/2012,-0.76336,3.07692
06/19/2012,3.07692,-0.74627
06/20/2012,-0.74627,-1.50376
06/21/2012,-1.50376,5.34351
06/22/2012,5.34351,-4.34783
06/25/2012,-4.34783,2.27273
06/26/2012,2.27273,-0.74074
06/27/2012,-0.74074,-3.73134
06/28/2012,-3.73134,3.87597
06/29/2012,3.87597,-2.23881
07/02/2012,-2.23881,3.05344
07/03/2012,3.05344,.
07/04/2012,.,.
07/05/2012,.,-2.98507
07/06/2012,-2.98507,-3.07692
07/09/2012,-3.07692,0.00000
07/10/2012,0.00000,0.79365
07/11/2012,0.79365,-1.57480
07/12/2012,-1.57480,1.60000
07/13/2012,1.60000,-0.78740
07/16/2012,-0.78740,1.58730
07/17/2012,1.58730,1.56250
07/18/2012,1.56250,1.53846
07/19/2012,1.53846,-3.78788
07/20/2012,-3.78788,-1.57480
07/23/2012,-1.57480,-2.40000
07/24/2012,-2.40000,-0.81967
07/25/2012,-0.81967,0.82645
07/26/2012,0.82645,9.01639
07/27/2012,9.01639,-2.25564
07/30/2012,-2.25564,-1.53846
07/31/2012,-1.53846,3.12500
08/01/2012,3.12500,-3.78788
08/02/2012,-3.78788,7.08661
08/03/2012,7.08661,-0.73529
08/06/2012,-0.73529,2.96296
08/07/2012,2.96296,0.00000
08/08/2012,0.00000,0.71942
08/09/2012,0.71942,-1.42857
08/10/2012,-1.42857,0.00000
08/13/2012,0.00000,5.79710
08/14/2012,5.79710,4.79452
08/15/2012,4.79452,0.65359
08/16/2012,0.65359,-1.29870
08/17/2012,-1.29870,0.65789
08/20/2012,0.65789,-2.61438
08/21/2012,-2.61438,-2.68456
08/22/2012,-2.68456,-2.06897
08/23/2012,-2.06897,-1.40845
08/24/2012,-1.40845,-2.14286
08/27/2012,-2.14286,0.00000
08/28/2012,0.00000,1.45985
08/29/2012,1.45985,-2.15827
08/30/2012,-2.15827,-0.73529
08/31/2012,-0.73529,.
09/03/2012,.,.
09/04/2012,.,-0.73529
09/05/2012,-0.73529,4.44444
09/06/2012,4.44444,0.70922
09/07/2012,0.70922,0.70423
09/10/2012,0.70423,1.39860
09/11/2012,1.39860,4.82759
09/12/2012,4.82759,-0.65789
09/13/2012,-0.65789,6.62252
09/14/2012,6.62252,-0.62112
09/17/2012,-0.62112,-1.87500
09/18/2012,-1.87500,-3.18471
09/19/2012,-3.18471,0.65789
09/20/2012,0.65789,-1.96078
09/21/2012,-1.96078,-2.00000
09/24/2012,-2.00000,-2.72109
09/25/2012,-2.72109,-3.49650
09/26/2012,-3.49650,2.17391
09/27/2012,2.17391,0.70922
09/28/2012,0.70922,-2.11268
10/01/2012,-2.11268,1.43885
10/02/2012,1.43885,0.00000
10/03/2012,0.00000,4.25532
10/04/2012,4.25532,0.68027
10/05/2012,0.68027,.
10/08/2012,.,.
10/09/2012,.,-2.68456
10/10/2012,-2.68456,-2.06897
10/11/2012,-2.06897,0.00000
10/12/2012,0.00000,0.70423
10/15/2012,0.70423,3.49650
10/16/2012,3.49650,3.37838
10/17/2012,3.37838,2.61438
10/18/2012,2.61438,-5.09554
10/19/2012,-5.09554,1.34228
10/22/2012,1.34228,-0.66225
10/23/2012,-0.66225,0.66667
10/24/2012,0.66667,2.64901
10/25/2012,2.64901,-4.51613
10/26/2012,-4.51613,-2.70270
10/29/2012,-2.70270,.
10/30/2012,.,.
10/31/2012,.,2.11268
11/01/2012,2.11268,1.37931
11/02/2012,1.37931,-2.04082
11/05/2012,-2.04082,2.77778
11/06/2012,2.77778,-4.72973
11/07/2012,-4.72973,-4.25532
11/08/2012,-4.25532,-0.74074
11/09/2012,-0.74074,.
11/12/2012,.,.
11/13/2012,.,1.51515
11/14/2012,1.51515,0.00000
11/15/2012,0.00000,0.00000
11/16/2012,0.00000,1.49254
11/19/2012,1.49254,2.20588
11/20/2012,2.20588,2.15827
11/21/2012,2.15827,.
11/22/2012,.,.
11/23/2012,.,-1.41844
11/26/2012,-1.41844,-1.43885
11/27/2012,-1.43885,-0.72993
11/28/2012,-0.72993,0.73529
11/29/2012,0.73529,0.00000
11/30/2012,0.00000,0.72993
12/03/2012,0.72993,-0.72464
12/04/2012,-0.72464,-1.45985
12/05/2012,-1.45985,-0.74074
12/06/2012,-0.74074,3.73134
12/07/2012,3.73134,0.00000
12/10/2012,0.00000,2.15827
12/11/2012,2.15827,3.52113
12/12/2012,3.52113,0.00000
12/13/2012,0.00000,0.68027
12/14/2012,0.68027,3.37838
12/17/2012,3.37838,1.96078
12/18/2012,1.96078,-1.28205
12/19/2012,-1.28205,-0.64935
12/20/2012,-0.64935,-1.30719
12/21/2012,-1.30719,1.32450
12/24/2012,1.32450,.
12/25/2012,.,.
12/26/2012,.,-1.98675
12/27/2012,-1.98675,-1.35135
12/28/2012,-1.35135,4.79452
12/31/2012,4.79452,.
01/01/2013,.,.
01/02/2013,.,3.77358
01/03/2013,3.77358,0.60606
01/04/2013,0.60606,-0.60241
01/07/2013,-0.60241,-0.60606
01/08/2013,-0.60606,0.00000
01/09/2013,0.00000,0.60976
01/10/2013,0.60976,-1.21212
01/11/2013,-1.21212,0.00000
01/14/2013,0.00000,-1.84049
01/15/2013,-1.84049,-1.25000
01/16/2013,-1.25000,1.89873
01/17/2013,1.89873,0.00000
01/18/2013,0.00000,.
01/21/2013,.,.
01/22/2013,.,0.00000
01/23/2013,0.00000,3.12500
01/24/2013,3.12500,3.03030
01/25/2013,3.03030,0.58824
01/28/2013,0.58824,1.16959
01/29/2013,1.16959,1.73410
01/30/2013,1.73410,-0.56818
01/31/2013,-0.56818,1.14286
02/01/2013,1.14286,-1.12994
02/04/2013,-1.12994,1.14286
02/05/2013,1.14286,-2.25989
02/06/2013,-2.25989,0.57803
02/07/2013,0.57803,0.00000
02/08/2013,0.00000,-1.14943
02/11/2013,-1.14943,0.58140
02/12/2013,0.58140,1.73410
02/13/2013,1.73410,-1.70455
02/14/2013,-1.70455,-0.57803
02/15/2013,-0.57803,.
02/18/2013,.,.
02/19/2013,.,0.57471
02/20/2013,0.57471,-1.14286
02/21/2013,-1.14286,-1.73410
02/22/2013,-1.73410,-4.11765
02/25/2013,-4.11765,0.00000
02/26/2013,0.00000,0.61350
02/27/2013,0.61350,0.00000
02/28/2013,0.00000,-1.82927
03/01/2013,-1.82927,1.86335
03/04/2013,1.86335,0.60976
03/05/2013,0.60976,3.03030
03/06/2013,3.03030,2.94118
03/07/2013,2.94118,2.28571
03/08/2013,2.28571,0.55866
03/11/2013,0.55866,-2.22222
03/12/2013,-2.22222,0.56818
03/13/2013,0.56818,0.00000
03/14/2013,0.00000,-0.56497
03/15/2013,-0.56497,-3.40909
03/18/2013,-3.40909,-1.17647
03/19/2013,-1.17647,1.19048
03/20/2013,1.19048,-1.17647
03/21/2013,-1.17647,-0.59524
03/22/2013,-0.59524,1.19760
03/25/2013,1.19760,-1.18343
03/26/2013,-1.18343,-2.99401
03/27/2013,-2.99401,0.00000
03/28/2013,0.00000,.
03/29/2013,.,.
04/01/2013,.,0.00000
04/02/2013,0.00000,-2.45399
04/03/2013,-2.45399,-1.88679
04/04/2013,-1.88679,-5.12821
04/05/2013,-5.12821,2.70270
04/08/2013,2.70270,1.31579
04/09/2013,1.31579,3.89610
04/10/2013,3.89610,-1.25000
04/11/2013,-1.25000,-3.16456
